id	ipa	count	rasm
f224fb885572	buhtaːn	1	بُهۡتَـٰنٌ
52f4084ecdd2	limiθlihiː	1	لِمِثۡلِهِۦٓ
12e688938475	taʃiːʕ	1	تَشِيعَ
e39c32272ee8	zakaː	1	زَكَىٰ
112fe985115c	jaʔtal	1	يَأۡتَلِ
7b66119bc065	wasːaʕah	1	وَٱلسَّعَةِ
854274aa3a91	juʔtuː	1	يُؤۡتُوٓاۡ
8243ace57499	waljaʕfuː	1	وَلۡيَعۡفُواۡ
8ca5b91ca523	waljasˤfaħuː	1	وَلۡيَصۡفَحُوٓاۡ
002da0a238b8	ʔalɣaːfilaːt	1	ٱلۡغَـٰفِلَـٰتِ
1052efdbae2f	luʕinuː	1	لُعِنُواۡ
176ef8760c7f	waʔajdiːhim	1	وَأَيۡدِيهِمۡ
8e5a2f311a15	juwafːiːhim	1	يُوَفِّيهِمُ
918e23756a1f	ʔalxabiːθaːt	1	ٱلۡخَبِيثَـٰتُ
9ca1ff0af503	lilxabiːθiːn	1	لِلۡخَبِيثِينَ
ab99eca357d6	walxabiːθuːn	1	وَٱلۡخَبِيثُونَ
806e7dff2465	lilxabiːθaːt	1	لِلۡخَبِيثَـٰتِ
9e38a0c7b1ba	liltˤːajːibiːn	1	لِلطَّيِّبِينَ
94d4535f6357	watˤːajːibuːn	1	وَٱلطَّيِّبُونَ
6a95a33ad04a	liltˤːajːibaːt	1	لِلطَّيِّبَـٰتِ
d929192cc670	mubarːaʔuːn	1	مُبَرَّءُونَ
c7ea2fe4e522	tastaʔnisuː	1	تَسۡتَأۡنِسُواۡ
bed1ee835874	watusalːimuː	1	وَتُسَلِّمُواۡ
2f4cb2e34763	tadᵊxuluːhaː	1	تَدۡخُلُوهَا
15bf40eb39cd	maskuːnah	1	مَسۡكُونَةٍ
fe0948d8c70a	jaɣudˤːuː	1	يَغُضُّواۡ
5fcb4fd4ffdd	wajaħfaðˤuː	1	وَيَحۡفَظُواۡ
d1992247647e	lilmuʔminaːt	1	لِّلۡمُؤۡمِنَـٰتِ
8d2d97757921	jaɣdˤudˤn	1	يَغۡضُضۡنَ
d23a976a93d1	ʔabᵊsˤaːrihinː̃	1	أَبۡصَـٰرِهِنَّ
b456ee214cb9	wajaħfaðˤn	1	وَيَحۡفَظۡنَ
0552deb3c782	furuːd͡ʒahunː̃	1	فُرُوجَهُنَّ
f331be385b15	waljadˤribᵊn	1	وَلۡيَضۡرِبۡنَ
0bc61fd5ecf8	bixumurihinː̃	1	بِخُمُرِهِنَّ
5fd51b72f3b4	d͡ʒujuːbihinː̃	1	جُيُوبِهِنَّ
9c0e49882c4b	libuʕuːlatihinː̃	1	لِبُعُولَتِهِنَّ
60aeb26ac593	ʔaːbaːːʔ	1	ءَابَآءِ
e379d4629f18	ʔatːaːbiʕiːn	1	ٱلتَّـٰبِعِينَ
12c471e91d1b	ʔalʔirbah	1	ٱلۡإِرۡبَةِ
a604ab440189	ʔatˤːifl	1	ٱلطِّفۡلِ
63c38b353694	jadˤribᵊn	1	يَضۡرِبۡنَ
1f59840e2ffa	biʔard͡ʒulihinː̃	1	بِأَرۡجُلِهِنَّ
8618c55684f7	lijuʕlam	1	لِيُعۡلَمَ
c260681bf26a	juxfiːn	1	يُخۡفِينَ
e85f1d2a42a9	ziːnatihinː̃	1	زِينَتِهِنَّ
7dbdd39648e7	watuːbuː	1	وَتُوبُوٓاۡ
2eee264402af	waʔaⁿkiħuː	1	وَأَنكِحُواۡ
ffe729620f07	ʔalʔajaːmaː	1	ٱلۡأَيَـٰمَىٰ
348a06c4bf48	ʕibaːdikum	1	عِبَادِكُمۡ
5e3490bad0e2	waʔimaːːʔikum	1	وَإِمَآئِكُمۡ
a446d510009c	fuqaraːːʔ	1	فُقَرَآءَ
9744c2726aec	juɣnihim	1	يُغۡنِهِمُ
940f534e43a8	waljastaʕfif	1	وَلۡيَسۡتَعۡفِفِ
3de53fedfc2a	juɣnijahum	1	يُغۡنِيَهُمُ
f7dc3f53de6c	fakaːtibuːhum	1	فَكَاتِبُوهُمۡ
c36c4c4e006c	tukrihuː	1	تُكۡرِهُواۡ
e1a7ce53ad7e	ʔalbiɣaːːʔ	1	ٱلۡبِغَآءِ
d64445e90d2e	ʔaradᵊn	1	أَرَدۡنَ
e3e177af777f	taħasˤːunaː	1	تَحَصُّنًا
6d3a9e2a6480	jukrihːunː̃	1	يُكۡرِههُّنَّ
fa7239d3ed5d	ʔikraːhihinː̃	1	إِكۡرٰهِهِنَّ
5f2d5a997a90	kamiʃkaːh	1	كَمِشۡكَوٰةٍ
cb8c9ba8f9e0	misˤbaːħ	1	مِصۡبَاحٌ
90ce144c8562	ʔalmisˤbaːħ	1	ٱلۡمِصۡبَاحُ
c4bfb81323b1	zud͡ʒaːd͡ʒah	1	زُجَاجَةٍ
a0d705a63eb7	ʔazːud͡ʒaːd͡ʒah	1	ٱلزُّجَاجَةُ
4ed68011426c	kawkabᵊ	1	كَوۡكَبٌ
552edd4cbde2	durːijː	1	دُرِّىٌّ
14da947598f4	juːqadᵊ	1	يُوقَدُ
a8be2cf8da23	zajtuːnah	1	زَيۡتُونَةٍ
82eca2a70823	ʃarqijːah	1	شَرۡقِيَّةٍ
4eea8d77a9d0	ɣarbijːah	1	غَرۡبِيَّةٍ
9ac3a879eead	zajtuhaː	1	زَيۡتُهَا
d750158c2c12	judˤiːːʔ	1	يُضِىٓءُ
30155d524eeb	tamsash	1	تَمۡسَسۡهُ
28a3e87a3235	linuːrihiː	1	لِنُورِهِۦ
fc42e2cdffa2	turfaʕ	1	تُرۡفَعَ
af2e8ad2b997	wajuðkar	1	وَيُذۡكَرَ
378043ddd993	tulhiːhim	1	تُلۡهِيهِمۡ
03b383b5a88a	tataqalːabᵊ	1	تَتَقَلَّبُ
501141cefb1d	kasaraːbᵊ	1	كَسَرَابِۭ
8f1eee24daf4	biqiːʕah	1	بِقِيعَةٍ
2ea76d2deea7	jaħsabuh	1	يَحۡسَبُهُ
f9c4d1474cf9	ʔaðˤːamʔaːn	1	ٱلظَّمۡـَٔـانُ
6123ae71bc2a	jad͡ʒidᵊh	1	يَجِدۡهُ
6c2fb20082ab	fawafːaːh	1	فَوَفَّـٰهُ
bd0a564b2298	ħisaːbahuː	1	حِسَابَهُۥ
9ae64f0ae988	kaðˤulumaːt	1	كَظُلُمَـٰتٍ
3d1fbcf10e45	baħr	1	بَحۡرٍ
44bc9695d2b5	lud͡ʒːijː	1	لُّجِّىٍّ
9ea48ba9c272	jaɣʃaːh	1	يَغۡشَـٰهُ
bc1adcaa54fe	jakadᵊ	1	يَكَدۡ
7d29cfff98c8	jaraːhaː	1	يَرَٮٰهَا
ea15cf29af74	sˤalaːtahuː	1	صَلَاتَهُۥ
dc34ba0cb00f	watasbiːħahuː	1	وَتَسۡبِيحَهُۥ
712cadaaef81	juʔalːif	1	يُؤَلِّفُ
e098af926ea4	rukaːmaː	1	رُكَامًا
51966d8a28c2	d͡ʒibaːl	1	جِبَالٍ
4770f377e2c0	baradᵊ	1	بَرَدٍ
6bdcc30a2001	wajasˤrifuhuː	1	وَيَصۡرِفُهُۥ
ba6ee2bd2ce2	sanaː	1	سَنَا
281b4c08ad1f	barqihiː	1	بَرۡقِهِۦ
627dc5ba3491	jaðhabᵊ	1	يَذۡهَبُ
f08fac076b9f	bilʔabᵊsˤaːr	1	بِٱلۡأَبۡصَـٰرِ
d08a29009a05	rid͡ʒᵊlajn	1	رِجۡلَيۡنِ
55b0794b96ac	wabirːasuːl	1	وَبِٱلرَّسُولِ
6bfafb460121	muðʕiniːn	1	مُذۡعِنِينَ
cbc6bc1577e9	ʔirtaːbuː	1	ٱرۡتَابُوٓاۡ
a03c1ef7c6c3	jaħiːf	1	يَحِيفَ
6a61164a98f9	wajaxʃ	1	وَيَخۡشَ
9095e694d151	wajatːaqᵊh	1	وَيَتَّقۡهِ
49b820fc1fb0	ʔamartahum	1	أَمَرۡتَهُمۡ
cb82bd471bef	lajaxrud͡ʒunː̃	1	لَيَخۡرُجُنَّ
c40230af5667	tuqᵊsimuː	1	تُقۡسِمُواۡ
dc9c5e61aec5	maʕruːfah	1	مَّعۡرُوفَةٌ
d869b03ee7d7	ħumː̃il	1	حُمِّلَ
f69aaf0e59d6	waʕalajkum	1	وَعَلَيۡكُم
628cc6b88318	ħumː̃iltum	1	حُمِّلۡتُمۡ
2493f5214401	tutˤiːʕuːh	1	تُطِيعُوهُ
1d420427cdef	lajastaxlifanː̃ahum	1	لَيَسۡتَخۡلِفَنَّهُمۡ
dadfb87853d3	ʔistaxlaf	1	ٱسۡتَخۡلَفَ
f24f740b6bcb	walajumakːinanː̃	1	وَلَيُمَكِّنَنَّ
7f131bda54ee	walajubadːilanː̃ahum	1	وَلَيُبَدِّلَنَّهُم
ce1771e8fbe5	xawfihim	1	خَوۡفِهِمۡ
885b86ae3c71	ʔamnaː	1	أَمۡنًا
9d9ba33fbcb7	jaʕbuduːnaniː	1	يَعۡبُدُونَنِى
b2e3759ce692	lijastaʔðiⁿkum	1	لِيَسۡتَــٔۡذِنكُمُ
f967dd1c0dbc	jabᵊluɣuː	1	يَبۡلُغُواۡ
98dd10093d01	marːaːt	1	مَرّٰتٍ
f73f933f08ae	tadˤaʕuːn	1	تَضَعُونَ
fab6b867f3f6	θijaːbakum	1	ثِيَابَكُم
463c3e95a80f	ʔaðˤːahiːrah	1	ٱلظَّهِيرَةِ
5f30446ffe4d	ʔalʕiʃaːːʔ	1	ٱلۡعِشَآءِ
ee7a0ecf84bb	baʕdahunː̃	1	بَعۡدَهُنَّ
201950373887	tˤawːaːfuːn	1	طَوّٰفُونَ
f311242705c4	ʔalʔatˤᵊfaːl	1	ٱلۡأَطۡفَـٰلُ
a2c092b7ca83	faljastaʔðinuː	1	فَلۡيَسۡتَــٔۡذِنُواۡ
d680ae25d0c4	ʔistaʔðan	1	ٱسۡتَــٔۡذَنَ
cea0c9c879dd	walqawaːʕidᵊ	1	وَٱلۡقَوٰعِدُ
7c29dca2c057	θijaːbahunː̃	1	ثِيَابَهُنَّ
4820d64d1a4c	mutabarːid͡ʒaːt	1	مُتَبَرِّجَـٰتِۭ
512745783428	jastaʕfifn	1	يَسۡتَعۡفِفۡنَ
6a4b8a05ee8c	ʔixwaːnikum	1	إِخۡوٰنِكُمۡ
bb5682cad61f	ʔaxawaːtikum	1	أَخَوٰتِكُمۡ
583f45609c21	ʔaʕmaːmikum	1	أَعۡمَـٰمِكُمۡ
99195709d6e6	ʕamː̃aːtikum	1	عَمَّـٰتِكُمۡ
0c6202235aa4	ʔaxwaːlikum	1	أَخۡوٰلِكُمۡ
9ab093183dfe	xaːlaːtikum	1	خَـٰلَـٰتِكُمۡ
7e277d003c91	malaktum	1	مَلَكۡتُم
f0bb91497cc6	sˤadiːqikum	1	صَدِيقِكُمۡ
c3060f5c337b	fasalːimuː	1	فَسَلِّمُواۡ
84550191ac16	mubaːrakahaː	1	مُبَـٰرَكَةً
37463105e4c8	jastaʔðinuːh	1	يَسۡتَــٔۡذِنُوهُ
228cda5bd4cc	ʔistaʔðanuːk	1	ٱسۡتَــٔۡذَنُوكَ
8073f1cf49a1	ʃaʔnihim	1	شَأۡنِهِمۡ
f8c9f3eb539d	faʔðan	1	فَأۡذَن
07d6eb076546	kaduʕaːːʔ	1	كَدُعَآءِ
6ee375395bf4	jatasalːaluːn	1	يَتَسَلَّلُونَ
bc2732aeeb63	liwaːðaː	1	لِوَاذًا
6219e96988b0	faljaħðar	1	فَلۡيَحۡذَرِ
3b9f743d8cfa	juxaːlifuːn	1	يُخَالِفُونَ
884429ca9698	mawtaː	1	مَوۡتًا
62f01acfed7b	waʔaʕaːnahuː	1	وَأَعَانَهُۥ
67c7bf1abc85	ʔaːxaruːn	1	ءَاخَرُونَ
5119ca2ef0c3	ʔiktatabahaː	1	ٱكۡتَتَبَهَا
5cff5261a574	tumlaː	1	تُمۡلَىٰ
32dc89fba7f0	ʔaⁿzalah	1	أَنزَلَهُ
72b7b0db0ec4	wajamʃiː	1	وَيَمۡشِى
8483276d4978	raʔathum	1	رَأَتۡهُم
d3b73126aac6	taɣajːuðˤaː	1	تَغَيُّظًا
4ab6aabf412e	wazafiːraː	1	وَزَفِيرًا
404e0644407d	wamasˤiːraː	1	وَمَصِيرًا
760e7aab568f	ʔadˤlaltum	1	أَضۡلَلۡتُمۡ
e9b47d56189f	matːaʕtahum	1	مَّتَّعۡتَهُمۡ
6f0daaf63d27	kaðːabuːkum	1	كَذَّبُوكُم
c86ab587259a	tastatˤiːʕuːn	1	تَسۡتَطِيعُونَ
e99346b16f66	sˤarfaː	1	صَرۡفًا
083ca0c5beee	wajamʃuːn	1	وَيَمۡشُونَ
3cfd9071c227	ʔatasˤbiruːn	1	أَتَصۡبِرُونَ
01509cb948c6	ʕutuwːaː	1	عُتُوًّا
d380f4ca8bee	ħid͡ʒᵊraː	1	حِجۡرًا
fe73d323c153	waqadimnaː	1	وَقَدِمۡنَآ
ee449949e909	maqiːlaː	1	مَقِيلًا
614d73b493a2	bilɣamaːm	1	بِٱلۡغَمَـٰمِ
5a166783d831	wanuzːil	1	وَنُزِّلَ
8c5f3edc3b14	ʕasiːraː	1	عَسِيرًا
3de347aa6cc6	jaʕadˤː	1	يَعَضُّ
95740c6d572d	lajtaniː	1	لَيۡتَنِى
3bf4e82a1ebe	fulaːnaː	1	فُلَانًا
e13c6dc32dc9	ʔadˤalːaniː	1	أَضَلَّنِى
ad80ac42a66a	xaðuːlaː	1	خَذُولًا
430d5141c701	mahd͡ʒuːraː	1	مَهۡجُورًا
c4d65d01f6a4	haːdijaː	1	هَادِيًا
3356cdcb24dd	wanasˤiːraː	1	وَنَصِيرًا
c317b39dcf91	d͡ʒumlahaː	1	جُمۡلَةً
6cc5660a211a	linuθabːit	1	لِنُثَبِّتَ
df980b84114a	waratːalnaːh	1	وَرَتَّلۡنَـٰهُ
e5d2e6037e0c	jaʔtuːnak	1	يَأۡتُونَكَ
a488b1f8331e	bimaθal	1	بِمَثَلٍ
02c0eb14c6fb	tafsiːraː	1	تَفۡسِيرًا
490cd821cfad	fadamː̃arnaːhum	1	فَدَمَّرۡنَـٰهُمۡ
3b9c3409596f	ʔaɣraqᵊnaːhum	1	أَغۡرَقۡنَـٰهُمۡ
7f6494b4efe6	waquruːnaː	1	وَقُرُونَۢا
2fc09b667fae	tabːarnaː	1	تَبَّرۡنَا
46725596da6c	ʔumtˤirat	1	أُمۡطِرَتۡ
5ec052e06644	raʔawk	1	رَأَوۡكَ
90d5bcd44c45	lajudˤilːunaː	1	لَيُضِلُّنَا
4105937312f5	taħsabᵊ	1	تَحۡسَبُ
9ea8fe87b815	lad͡ʒaʕalahuː	1	لَجَعَلَهُۥ
d3b7e5e0c855	saːkinaː	1	سَاكِنًا
c70b2e242783	daliːlaː	1	دَلِيلًا
67fc4d08eb7b	qabadˤnaːh	1	قَبَضۡنَـٰهُ
c0be78e78954	qabᵊdˤaː	1	قَبۡضًا
105f3726a597	wanː̃awm	1	وَٱلنَّوۡمَ
f257a84ea0b2	linuħjiː	1	لِّنُحۡــِۧىَ
d4bb21fcafa2	wanusqijahuː	1	وَنُسۡقِيَهُۥ
55b3459c8276	waʔanaːsijː	1	وَأَنَاسِىَّ
0031954b1d46	sˤarːafnaːh	1	صَرَّفۡنَـٰهُ
ece5fad8c618	labaʕaθnaː	1	لَبَعَثۡنَا
f9fbc19b02b4	wad͡ʒaːhidᵊhum	1	وَجَـٰهِدۡهُم
f638063e6316	barzaxaː	1	بَرۡزَخًا
ebd9d623d0b3	waħid͡ʒᵊraː	1	وَحِجۡرًا
0d5a0fe64571	wasˤihraː	1	وَصِهۡرًا
fc47977f497e	ʔanasd͡ʒudᵊ	1	أَنَسۡجُدُ
733f81b7656b	taʔmurunaː	1	تَأۡمُرُنَا
d96e1b5777c1	wazaːdahum	1	وَزَادَهُمۡ
a3816e606410	waqamaraː	1	وَقَمَرًا
0e36d5c6e185	xilfahaː	1	خِلۡفَةً
d7ff663a000e	waʕibaːdᵊ	1	وَعِبَادُ
e997e0cc44ab	hawnaː	1	هَوۡنًا
13cbf94548a3	xaːtˤabahum	1	خَاطَبَهُمُ
854d0ff49142	jabiːtuːn	1	يَبِيتُونَ
33012fc7148d	waqijaːmaː	1	وَقِيَـٰمًا
869d9bcf14ae	ʔisˤrif	1	ٱصۡرِفۡ
fa4210f1232a	ʕaðaːbahaː	1	عَذَابَهَا
2ac6e9751835	ɣaraːmaː	1	غَرَامًا
fdf06d85d822	saːːʔat	1	سَآءَتۡ
4593b645ef09	jusrifuː	1	يُسۡرِفُواۡ
957d697714e3	jaqᵊturuː	1	يَقۡتُرُواۡ
7dca880a7beb	qawaːmaː	1	قَوَامًا
c1b375cf837a	jaznuːn	1	يَزۡنُونَ
6e35482a2c5a	jalqᵊ	1	يَلۡقَ
40984903f6d0	ʔaθaːmaː	1	أَثَامًا
be4c425901fd	wajaxludᵊ	1	وَيَخۡلُدۡ
3877ed4322c4	fiːhiː	1	فِيهِۦ
9da7992a68e3	muhaːnaː	1	مُهَانًا
53163cfafa8f	ħasanaːt	1	حَسَنَـٰتٍ
94af419e6f56	mataːbaː	1	مَتَابًا
df488bda6af4	jaxirːuː	1	يَخِرُّواۡ
b0f7a7d779a4	sˤumː̃aː	1	صُمًّا
768263cda6b5	waʕumjaːnaː	1	وَعُمۡيَانًا
af059282b3a6	waðurːijːaːtinaː	1	وَذُرِّيَّـٰتِنَا
399046ad2ef9	ʔalɣurfah	1	ٱلۡغُرۡفَةَ
82cd98b25319	wajulaqːawn	1	وَيُلَقَّوۡنَ
73fc7de5ae17	ħasunat	1	حَسُنَتۡ
a24bf4d3366e	jaʕbaʔ	1	يَعۡبَؤُاۡ
352b5c6e7d37	duʕaːːʔukum	1	دُعَآؤُكُمۡ
56b642453340	faðˤalːat	1	فَظَلَّتۡ
32cafd887d9a	ʔaʕnaːquhum	1	أَعۡنَـٰقُهُمۡ
1e9b83d7617b	xaːdˤiʕiːn	1	خَـٰضِعِينَ
f9f1026aae35	fasajaʔtiːhim	1	فَسَيَأۡتِيهِمۡ
677330015150	ʔaᵐbatnaː	1	أَنۢبَتۡنَا
05a979246b34	wajadˤiːqᵊ	1	وَيَضِيقُ
1376edd28d1d	jaⁿtˤaliqᵊ	1	يَنطَلِقُ
88e56b71c6fe	faðhabaː	1	فَٱذۡهَبَا
72ca28c8dc46	mustamiʕuːn	1	مُّسۡتَمِعُونَ
fdd08b622944	faʔtijaː	1	فَأۡتِيَا
0b41eb02a32d	ʔarsil	1	أَرۡسِلۡ
4f99aa6a5a41	nurabːik	1	نُرَبِّكَ
c38ef6e4ce72	waliːdaː	1	وَلِيدًا
39449aaeb6ad	walabiθt	1	وَلَبِثۡتَ
4e7a92e57133	ʕumurik	1	عُمُرِكَ
194043d49185	wafaʕalt	1	وَفَعَلۡتَ
dbaf646cc8e1	faʕlatak	1	فَعۡلَتَكَ
a2e54917ec7e	faʕaltuhaː	1	فَعَلۡتُهَآ
a995c89c540f	fafarart	1	فَفَرَرۡتُ
bc88c5ebcb3c	xiftukum	1	خِفۡتُكُمۡ
eb073b45c9d4	fawahabᵊ	1	فَوَهَبَ
aded3f46d8b5	tamunː̃uhaː	1	تَمُنُّهَا
74e429a8b941	ʕabːatː	1	عَبَّدتَّ
de0f1c35cd4e	tastamiʕuːn	1	تَسۡتَمِعُونَ
868a36a0c905	laʔad͡ʒᵊʕalanː̃ak	1	لَأَجۡعَلَنَّكَ
6758ce59fbbe	ʔalmasd͡ʒuːniːn	1	ٱلۡمَسۡجُونِينَ
62ba3cd064f5	d͡ʒiʔtuk	1	جِئۡتُكَ
45550cc43933	lilmalaʔ	1	لِلۡمَلَإِ
61301c7f4b8a	bisiħrihiː	1	بِسِحۡرِهِۦ
67eedcaab4f5	saħːaːr	1	سَحَّارٍ
5286801cc4c2	fad͡ʒumiʕ	1	فَجُمِعَ
865364a439fe	limiːqaːt	1	لِمِيقَـٰتِ
74006022108f	mud͡ʒᵊtamiʕuːn	1	مُّجۡتَمِعُونَ
c60303b10fe8	laʕalːanaː	1	لَعَلَّنَا
fb71ecfd97fe	ʔaʔinː̃	1	أَئِنَّ
aba894f2b2a8	ħibaːlahum	1	حِبَالَهُمۡ
cca94b45a471	waʕisˤijːahum	1	وَعِصِيَّهُمۡ
fcae77e39d4c	biʕizːah	1	بِعِزَّةِ
dcc05798eafd	falasawf	1	فَلَسَوۡفَ
5d1f50014513	dˤajr	1	ضَيۡرَ
44b7b4bbaa8d	natˤᵊmaʕ	1	نَطۡمَعُ
fb5bd83c2930	faʔarsal	1	فَأَرۡسَلَ
d18e3cc89cac	laʃirðimah	1	لَشِرۡذِمَةٌ
d881d8cb8585	qaliːluːn	1	قَلِيلُونَ
65d72ee872b0	laɣaːːʔiðˤuːn	1	لَغَآئِظُونَ
ef4cefd53f15	lad͡ʒamiːʕ	1	لَجَمِيعٌ
491344e1c9fc	ħaːðiruːn	1	حَـٰذِرُونَ
1b9341e44cd4	faʔaxrad͡ʒᵊnaːhum	1	فَأَخۡرَجۡنَـٰهُم
7fed2ffe49f0	wakunuːz	1	وَكُنُوزٍ
dadac0c761eb	faʔatbaʕuːhum	1	فَأَتۡبَعُوهُم
8c1c2ecca92b	taraːːʔaː	1	تَرٰٓءَا
186d903d02ed	lamudᵊrakuːn	1	لَمُدۡرَكُونَ
ed3227ac600c	faⁿfalaqᵊ	1	فَٱنفَلَقَ
79c7cbd4d63e	firqᵊ	1	فِرۡقٍ
6f7ed2d535af	katˤːawdᵊ	1	كَٱلطَّوۡدِ
9790ac6824d5	waʔazlafnaː	1	وَأَزۡلَفۡنَا
77d13c8d2845	fanaðˤalː	1	فَنَظَلُّ
9f2d389902cf	jasmaʕuːnakum	1	يَسۡمَعُونَكُمۡ
a24741ab5f4c	jaⁿfaʕuːnakum	1	يَنفَعُونَكُمۡ
fc1c13814a16	jadˤurːuːn	1	يَضُرُّونَ
458ed168aead	ʔalʔaqᵊdamuːn	1	ٱلۡأَقۡدَمُونَ
f6ced5d65654	xalaqaniː	1	خَلَقَنِى
384c0fb432c6	jahdiːn	1	يَهۡدِينِ
4cffce40adce	jutˤᵊʕimuniː	1	يُطۡعِمُنِى
9a2e787b7bff	wajasqiːn	1	وَيَسۡقِينِ
a075fbfc16d7	maridˤt	1	مَرِضۡتُ
665b35dc051e	jaʃfiːn	1	يَشۡفِينِ
708295c537de	jumiːtuniː	1	يُمِيتُنِى
e38c04a70059	juħjiːn	1	يُحۡيِينِ
c29bb3121e8d	ʔatˤᵊmaʕ	1	أَطۡمَعُ
325a696583ae	xatˤiːːʔatiː	1	خَطِيٓــَٔتِى
078f9438daca	wad͡ʒᵊʕalniː	1	وَٱجۡعَلۡنِى
fe19fe98b0f4	waraθah	1	وَرَثَةِ
857bc6cd2300	liʔabiː	1	لِأَبِىٓ
744eab445ebf	tuxziniː	1	تُخۡزِنِى
c2b01fa734c7	banuːn	1	بَنُونَ
da2f1cf3699a	lilɣaːwiːn	1	لِلۡغَاوِينَ
2e366cc3baf0	jaⁿsˤuruːnakum	1	يَنصُرُونَكُمۡ
423ca2d66ede	fakubᵊkibuː	1	فَكُبۡكِبُواۡ
75fd81dff657	walɣaːwuːn	1	وَٱلۡغَاوُۥنَ
ecb7e2da1bdd	wad͡ʒunuːdᵊ	1	وَجُنُودُ
40de03bfcca1	nusawːiːkum	1	نُسَوِّيكُم
85d63156ef06	ʔadˤalːanaː	1	أَضَلَّنَآ
41579a9953eb	ʃaːfiʕiːn	1	شَـٰفِعِينَ
744573e69d13	sˤadiːqᵊ	1	صَدِيقٍ
8e827d537c19	fanakuːn	1	فَنَكُونَ
61f5dd1ca69b	watːabaʕak	1	وَٱتَّبَعَكَ
d682374c8a46	ʔalʔarðaluːn	1	ٱلۡأَرۡذَلُونَ
c1e6bfb7dd32	ʕilmiː	1	عِلۡمِى
bc2322299d36	ʔalmard͡ʒuːmiːn	1	ٱلۡمَرۡجُومِينَ
c994017ccffc	faftaħ	1	فَٱفۡتَحۡ
86e981481e8a	ʔatabᵊnuːn	1	أَتَبۡنُونَ
ddcd503bde3e	riːʕ	1	رِيعٍ
75c2e065866b	taʕbaθuːn	1	تَعۡبَثُونَ
5145b5339338	watatːaxiðuːn	1	وَتَتَّخِذُونَ
e1717ab25be8	masˤaːniʕ	1	مَصَانِعَ
58b3951ed51a	taxluduːn	1	تَخۡلُدُونَ
6cb55d15b0eb	biʔanʕaːm	1	بِأَنۡعَـٰمٍ
b35abc0f1ad1	ʔawaʕaðˤt	1	أَوَعَظۡتَ
e2546c8a1bd3	ʔalwaːʕiðˤiːn	1	ٱلۡوٰعِظِينَ
1271c47beb98	ʔatutrakuːn	1	أَتُتۡرَكُونَ
8cef25d24d68	hadˤiːm	1	هَضِيمٌ
785f00e43da4	faːrihiːn	1	فَـٰرِهِينَ
467098796afc	ʔaðːukraːn	1	ٱلذُّكۡرَانَ
b5596b20ab27	ʕaːduːn	1	عَادُونَ
4a161e90bf40	ʔalmuxrad͡ʒiːn	1	ٱلۡمُخۡرَجِينَ
eee41f5c6dc4	liʕamalikum	1	لِعَمَلِكُم
17046df57da2	ʔalqaːliːn	1	ٱلۡقَالِينَ
54d5e9dabe1f	waʔahliː	1	وَأَهۡلِى
75a9de8718d9	ʃuʕajbᵊ	1	شُعَيۡبٌ
d45be4a8afbd	ʔalmuxsiriːn	1	ٱلۡمُخۡسِرِينَ
bd67ff759474	wald͡ʒibilːah	1	وَٱلۡجِبِلَّةَ
12ae785f80cb	naðˤunː̃uk	1	نَّظُنُّكَ
05ec8aa813f3	faʔasqitˤᵊ	1	فَأَسۡقِطۡ
08fa8b2c416c	ʔaðˤːulːah	1	ٱلظُّلَّةِ
391f785197d2	lataⁿziːl	1	لَتَنزِيلُ
b5b2c81c204e	zubur	1	زُبُرِ
a20f6f042be8	jaʕlamahuː	1	يَعۡلَمَهُۥ
8de5611557f6	ʕulamaːːʔ	1	عُلَمَـٰٓؤُاۡ
1cf24e0ad57d	nazːalnaːh	1	نَزَّلۡنَـٰهُ
31cd6625bb0b	ʔalʔaʕd͡ʒamiːn	1	ٱلۡأَعۡجَمِينَ
8987101e3227	faqaraʔahuː	1	فَقَرَأَهُۥ
37bd4e1ea84e	salaknaːh	1	سَلَكۡنَـٰهُ
d0c66f47bd61	fajaʔtijahum	1	فَيَأۡتِيَهُم
116526e45fe3	muⁿðˤaruːn	1	مُنظَرُونَ
b5c068c587cf	matːaʕnaːhum	1	مَّتَّعۡنَـٰهُمۡ
ed7fdd0a5ccd	jumatːaʕuːn	1	يُمَتَّعُونَ
f578adc06a80	muⁿðiruːn	1	مُنذِرُونَ
998c37859717	tanazːalat	1	تَنَزَّلَتۡ
2489dfcf2360	lamaʕzuːluːn	1	لَمَعۡزُولُونَ
6bb9dd3df887	ʔalmuʕaðːabiːn	1	ٱلۡمُعَذَّبِينَ
a79a34870010	ʕaʃiːratak	1	عَشِيرَتَكَ
052be1086b44	ʔalʔaqᵊrabiːn	1	ٱلۡأَقۡرَبِينَ
7f49f3f48c77	ʕasˤawk	1	عَصَوۡكَ
f043de233310	jaraːk	1	يَرَٮٰكَ
f0f6ebabe8aa	wataqalːubak	1	وَتَقَلُّبَكَ
9b740cfb1c73	kaːðibuːn	1	كَـٰذِبُونَ
4f20ea75d59e	waʃːuʕaraːːʔ	1	وَٱلشُّعَرَآءُ
063f68f65ff8	jatːabiʕuhum	1	يَتَّبِعُهُمُ
c34a6dbfb48a	ʔalɣaːwuːn	1	ٱلۡغَاوُۥنَ
af2d42a0e6d5	jahiːmuːn	1	يَهِيمُونَ
bef4bac18b50	waðakaruː	1	وَذَكَرُواۡ
